# task3_csv_schema=1
mode,frame_id,target_q15,truth_class,predicted_class,confidence_q15,inference_us,transport_retries,rtos_status,pwm,actuator_q15,rtos_processing_us,round_trip_us,error_code,duplicate,recovered
FIXED,0,0,2,2,21649,1671,0,0,0,0,155,2576,0,0,0
FIXED,1,1461,2,2,16624,424,0,0,0,0,109,2228,0,0,0
FIXED,2,2900,2,2,32767,586,0,0,0,0,493,7849,0,0,0
AI,0,0,2,2,21649,423,0,0,0,0,107,2455,0,0,0
AI,1,1461,2,2,16624,423,0,0,0,0,87,2833,0,0,0
AI,2,2900,2,2,32767,423,0,0,0,0,286,2921,0,0,0
